time_stamp,pm2.5_atm_a,pm2.5_atm_b
2024-10-29T05:31:49Z,45.64,3.4
2024-10-29T05:33:50Z,47.81,3.05
2024-10-29T05:35:49Z,49.36,2.66
2024-10-29T05:37:50Z,53.91,3.02
2024-10-29T05:39:49Z,45.81,2.8
2024-10-29T05:41:49Z,23.19,2.2
2024-10-29T05:43:49Z,16.16,3.26
2024-10-29T05:45:49Z,15.72,2.42
2024-10-29T05:47:49Z,16.6,3.02
2024-10-29T05:49:49Z,15.35,2.91
2024-10-29T05:51:49Z,14.5,3.28
2024-10-29T05:53:49Z,15.66,2.78
2024-10-29T05:55:49Z,15.29,2.43
2024-10-29T05:57:49Z,15.98,2.98
2024-10-29T05:59:49Z,14.98,2.98
2024-10-29T06:01:49Z,16.45,2.7
2024-10-29T06:03:49Z,15.47,2.21
2024-10-29T06:05:49Z,15.2,2.12
2024-10-29T06:07:49Z,15.41,2.51
2024-10-29T06:09:49Z,15.93,2.91
2024-10-29T06:11:49Z,15.91,2.98
2024-10-29T06:13:49Z,16.14,2.32
2024-10-29T06:15:50Z,15.81,2.57
2024-10-29T06:17:50Z,15.27,2.76
2024-10-29T06:19:50Z,15.98,2.54
2024-10-29T06:21:50Z,15.89,2.37
2024-10-29T06:23:50Z,17.21,2.65
2024-10-29T06:25:50Z,15.84,2.82
2024-10-29T06:27:53Z,15.51,2.95
2024-10-29T06:29:50Z,15.96,2.47
2024-10-29T06:31:50Z,15.51,2.11
2024-10-29T06:33:50Z,16.2,2.15
2024-10-29T06:35:50Z,16.1,2.21
2024-10-29T06:37:50Z,16,2.09
2024-10-29T06:39:50Z,15.75,2.47
2024-10-29T06:41:51Z,16.08,1.84
2024-10-29T06:43:50Z,15.68,2.42
2024-10-29T06:45:50Z,15.31,2.17
2024-10-29T06:47:50Z,15.62,2.12
2024-10-29T06:49:50Z,15.59,2.6
2024-10-29T06:51:50Z,15.3,2.39
2024-10-29T06:53:50Z,15.82,2.8
2024-10-29T06:55:50Z,14.09,2.95
2024-10-29T06:57:50Z,15.51,3.3
2024-10-29T06:59:50Z,15.12,2.33
2024-10-29T07:01:50Z,14.36,2.14
2024-10-29T07:03:50Z,15.39,2.19
2024-10-29T07:05:50Z,13.21,1.93
2024-10-29T07:07:50Z,15.05,1.98
2024-10-29T07:09:50Z,15.44,2.38
2024-10-29T07:11:50Z,15.88,2.17
2024-10-29T07:13:50Z,15.25,1.98
2024-10-29T07:15:50Z,16.38,2.31
2024-10-29T07:17:50Z,14.95,1.71
2024-10-29T07:19:50Z,15.98,2.09
2024-10-29T07:21:50Z,15.86,1.71
2024-10-29T07:23:50Z,15.16,2.74
2024-10-29T07:25:50Z,15.45,2.78
2024-10-29T07:27:50Z,15.41,2.32
2024-10-29T07:29:50Z,14.93,2.67
2024-10-29T07:31:51Z,14.96,2.37
2024-10-29T07:33:50Z,15.59,2.74
2024-10-29T07:35:50Z,14.1,2.05
2024-10-29T07:37:50Z,15.37,3.09
2024-10-29T07:39:50Z,15.72,2.28
2024-10-29T07:41:50Z,15.45,2.29
2024-10-29T07:43:50Z,15.5,2.44
2024-10-29T07:45:50Z,16.02,2.04
2024-10-29T07:47:50Z,15.91,2
2024-10-29T07:49:51Z,14.73,2.05
2024-10-29T07:51:50Z,14.28,2.33
2024-10-29T07:53:50Z,14.28,1.94
2024-10-29T07:55:50Z,15.88,2.02
2024-10-29T07:57:50Z,13.79,2.47
2024-10-29T07:59:50Z,16.23,2.24
2024-10-29T08:01:50Z,15.04,2.43
2024-10-29T08:03:50Z,15.74,2.14
2024-10-29T08:05:50Z,15.18,2.9
2024-10-29T08:07:50Z,15.26,2.59
2024-10-29T08:09:50Z,14.26,2.44
2024-10-29T08:11:50Z,15.14,2.46
2024-10-29T08:13:50Z,16.47,2.71
2024-10-29T08:15:51Z,15.51,2.7
2024-10-29T08:17:51Z,16.18,2.34
2024-10-29T08:19:51Z,15.93,2.28
2024-10-29T08:21:51Z,14.11,3.32
2024-10-29T08:23:51Z,14.84,2.89
2024-10-29T08:25:51Z,14.84,2.58
2024-10-29T08:27:51Z,14.95,2.28
2024-10-29T08:29:51Z,15.57,2.79
2024-10-29T08:31:51Z,14.8,2.66
2024-10-29T08:33:51Z,15.05,2.28
2024-10-29T08:35:51Z,13.91,2.19
2024-10-29T08:37:51Z,15.52,2.86
2024-10-29T08:39:51Z,15.66,2.72
2024-10-29T08:41:51Z,15.96,2.25
2024-10-29T08:43:51Z,14.91,2.72
2024-10-29T08:45:51Z,14.29,2.71
2024-10-29T08:47:51Z,15.11,2.81
2024-10-29T08:49:51Z,15.88,2.75
2024-10-29T08:51:51Z,15.9,3.26
2024-10-29T08:53:51Z,15.32,2.34
2024-10-29T08:55:51Z,14.51,2.66
2024-10-29T08:57:51Z,15.47,3.36
2024-10-29T08:59:51Z,14.35,2.45
2024-10-29T09:01:51Z,16.09,2.41
2024-10-29T09:03:51Z,15.7,2.54
2024-10-29T09:05:51Z,16.43,2.24
2024-10-29T09:07:51Z,15.96,3.15
2024-10-29T09:09:51Z,12.65,2.98
2024-10-29T09:11:51Z,16.84,2.86
2024-10-29T09:13:51Z,15.88,2.79
2024-10-29T09:15:51Z,15.69,2.73
2024-10-29T09:17:51Z,14.04,2.61
2024-10-29T09:19:51Z,16.17,2.44
2024-10-29T09:21:51Z,15.28,2.39
2024-10-29T09:23:51Z,15.74,3.14
2024-10-29T09:25:51Z,16.18,2.89
2024-10-29T09:27:51Z,15.6,2.96
2024-10-29T09:29:52Z,14.33,2
2024-10-29T09:31:51Z,13.96,2.4
2024-10-29T09:33:51Z,15.7,2.36
2024-10-29T09:35:51Z,16.03,2.4
2024-10-29T09:37:51Z,16.07,2.4
2024-10-29T09:39:51Z,14.73,2.91
2024-10-29T09:41:51Z,13.07,2.46
2024-10-29T09:43:51Z,14.5,2.98
2024-10-29T09:45:51Z,14.89,2.45
2024-10-29T09:47:51Z,14.29,2.23
2024-10-29T09:49:51Z,14.67,2.62
2024-10-29T09:51:51Z,15.21,2.38
2024-10-29T09:53:51Z,13.79,2.04
2024-10-29T09:55:51Z,14.88,2.96
2024-10-29T09:57:51Z,14.95,2.47
2024-10-29T09:59:51Z,14.24,2.8
2024-10-29T10:01:51Z,14.09,2
2024-10-29T10:03:51Z,14.72,2.64
2024-10-29T10:05:51Z,14.52,2.69
2024-10-29T10:07:51Z,14.84,2.35
2024-10-29T10:09:51Z,15.47,2.36
2024-10-29T10:11:51Z,14.6,2.35
2024-10-29T10:13:51Z,14.66,1.77
2024-10-29T10:15:52Z,14.71,2.63
2024-10-29T10:17:52Z,13.92,2.18
2024-10-29T10:19:52Z,14.18,1.5
2024-10-29T10:21:52Z,15.47,2.32
2024-10-29T10:23:52Z,14.48,2.09
2024-10-29T10:25:52Z,14.24,2.36
2024-10-29T10:27:52Z,14.05,2.07
2024-10-29T10:29:52Z,14.2,2.72
2024-10-29T10:31:52Z,13.93,1.98
2024-10-29T10:33:52Z,14.28,2.3
2024-10-29T10:35:52Z,13.96,2.93
2024-10-29T10:37:52Z,14.23,3.19
2024-10-29T10:40:04Z,13.93,2.04
2024-10-29T10:41:52Z,13.82,2.52
2024-10-29T10:43:52Z,14.35,2.37
2024-10-29T10:45:52Z,14.33,2.96
2024-10-29T10:47:52Z,14.95,2.61
2024-10-29T10:49:52Z,14.55,2.22
2024-10-29T10:51:52Z,12.67,2.31
2024-10-29T10:53:52Z,15.43,2.03
2024-10-29T10:55:52Z,13.88,3.17
2024-10-29T10:57:52Z,13.83,2.88
2024-10-29T10:59:52Z,13.67,2.46
2024-10-29T11:01:52Z,13.84,3.05
2024-10-29T11:03:52Z,15.51,3.04
2024-10-29T11:05:52Z,14.25,1.93
2024-10-29T11:07:52Z,15.24,2.84
2024-10-29T11:09:52Z,14.09,2.53
2024-10-29T11:11:52Z,13.19,1.57
2024-10-29T11:13:52Z,14.46,2.49
2024-10-29T11:15:52Z,13.81,2.8
2024-10-29T11:17:52Z,13.65,2.89
2024-10-29T11:19:52Z,14.68,2.84
2024-10-29T11:21:52Z,13.98,1.91
2024-10-29T11:23:52Z,13.88,2.43
2024-10-29T11:25:52Z,13.56,2.86
2024-10-29T11:27:53Z,14.85,2.7
2024-10-29T11:29:52Z,13.95,3
2024-10-29T11:31:52Z,15.04,2.44
2024-10-29T11:33:52Z,15.47,2.67
2024-10-29T11:35:52Z,12.51,2.22
2024-10-29T11:37:52Z,14.83,2.43
2024-10-29T11:39:52Z,16.33,2.59
2024-10-29T11:41:52Z,14.68,2.93
2024-10-29T11:43:52Z,14.68,2.7
2024-10-29T11:45:52Z,16.37,3.18
2024-10-29T11:47:52Z,16.05,3.91
2024-10-29T11:49:54Z,16.11,3.81
2024-10-29T11:51:52Z,14.39,3.53
2024-10-29T11:53:52Z,15.75,3.56
2024-10-29T11:55:52Z,16.61,3.6
2024-10-29T11:57:52Z,19.17,3.19
2024-10-29T11:59:52Z,17.32,3.1
2024-10-29T12:01:52Z,16.37,3.15
2024-10-29T12:03:52Z,14.12,3.25
2024-10-29T12:05:52Z,18.27,3.34
2024-10-29T12:07:52Z,15.59,3.19
2024-10-29T12:09:52Z,16.58,3.16
2024-10-29T12:11:52Z,18.64,3.36
2024-10-29T12:13:52Z,18.61,4.76
2024-10-29T12:15:55Z,20.14,3.9
2024-10-29T12:17:53Z,27.44,4.38
2024-10-29T12:19:52Z,23.72,4.16
2024-10-29T12:21:53Z,29.25,4.43
2024-10-29T12:23:53Z,25.95,4.09
2024-10-29T12:25:53Z,18.96,4.77
2024-10-29T12:27:53Z,22.31,5.09
2024-10-29T12:29:52Z,15.41,4.72
2024-10-29T12:31:53Z,23.76,4.18
2024-10-29T12:33:52Z,18.46,4.3
2024-10-29T12:35:53Z,19.89,3.95
2024-10-29T12:37:53Z,23.8,3.61
2024-10-29T12:39:53Z,18.88,4.96
2024-10-29T12:41:53Z,19.31,4.02
2024-10-29T12:43:52Z,17.44,4.4
2024-10-29T12:45:53Z,24.83,4.22
2024-10-29T12:47:53Z,19.75,5.29
2024-10-29T12:49:52Z,16.23,5.38
2024-10-29T12:51:53Z,19.49,5.65
2024-10-29T12:53:52Z,20.37,6.24
2024-10-29T12:55:53Z,22.58,5.88
2024-10-29T12:57:53Z,17.14,6.53
2024-10-29T12:59:53Z,15.77,6.84
2024-10-29T13:01:53Z,16.5,5.55
2024-10-29T13:03:53Z,17.27,5
2024-10-29T13:05:53Z,15.74,6.75
2024-10-29T13:07:53Z,15.73,6.45
2024-10-29T13:09:53Z,15.48,6.97
2024-10-29T13:11:53Z,17.8,6.66
2024-10-29T13:13:53Z,22.19,5.71
2024-10-29T13:15:53Z,18.16,4.09
2024-10-29T13:17:53Z,16.96,5.42
2024-10-29T13:19:53Z,16.07,5.11
2024-10-29T13:21:53Z,15.45,4.68
2024-10-29T13:23:53Z,18.98,5.47
2024-10-29T13:25:53Z,17.02,6.47
2024-10-29T13:27:53Z,21.12,7.31
2024-10-29T13:29:53Z,22.02,6.02
2024-10-29T13:31:53Z,18.32,5.47
2024-10-29T13:33:53Z,24.05,5.24
2024-10-29T13:35:53Z,21.56,5.96
2024-10-29T13:37:53Z,18.61,5.75
2024-10-29T13:39:53Z,19.29,5.93
2024-10-29T13:41:53Z,16.48,6.14
2024-10-29T13:43:53Z,17.86,6.14
2024-10-29T13:45:53Z,14.54,5.45
2024-10-29T13:47:53Z,18.33,6.21
2024-10-29T13:49:53Z,18.89,6.16
2024-10-29T13:51:53Z,20.59,6.55
2024-10-29T13:53:53Z,17.23,5.93
2024-10-29T13:55:53Z,16.93,6.49
2024-10-29T13:57:53Z,22.47,10.64
2024-10-29T13:59:53Z,23,5.77
2024-10-29T14:01:53Z,17.62,5.38
2024-10-29T14:03:53Z,16.75,4.77
2024-10-29T14:05:53Z,22.91,5.19
2024-10-29T14:07:53Z,15.65,6.36
2024-10-29T14:09:53Z,21.27,6.34
2024-10-29T14:11:53Z,14.93,6.4
2024-10-29T14:13:53Z,14.98,6.74
2024-10-29T14:15:53Z,15.12,4.69
2024-10-29T14:17:53Z,15.33,4.11
2024-10-29T14:19:53Z,22.48,2.9
2024-10-29T14:21:53Z,16.52,2.77
2024-10-29T14:23:53Z,19.59,3.38
2024-10-29T14:25:54Z,17.38,3.22
2024-10-29T14:27:53Z,16.17,3.2
2024-10-29T14:29:53Z,16.76,2.3
2024-10-29T14:31:54Z,14.07,2.39
2024-10-29T14:33:53Z,13.72,2.32
2024-10-29T14:35:53Z,13.35,2.47
2024-10-29T14:37:53Z,12.56,1.57
2024-10-29T14:39:53Z,13.56,1.61
2024-10-29T14:41:54Z,13.21,2.14
2024-10-29T14:43:53Z,19.09,7.09
2024-10-29T14:45:53Z,13.33,3.31
2024-10-29T14:47:53Z,12.81,1.75
2024-10-29T14:49:53Z,14.16,1.67
2024-10-29T14:51:54Z,15.51,4.38
2024-10-29T14:53:53Z,16.5,5.72
2024-10-29T14:55:53Z,16.61,6.35
2024-10-29T14:57:54Z,17.64,6.35
2024-10-29T14:59:53Z,22.77,4.69
2024-10-29T15:01:53Z,21.48,5.66
2024-10-29T15:03:53Z,19.49,3.9
2024-10-29T15:05:53Z,25.18,15.45
2024-10-29T15:07:53Z,17.95,7.52
2024-10-29T15:09:53Z,49.09,5.31
2024-10-29T15:11:54Z,53.68,30.57
2024-10-29T15:13:53Z,21.91,7.16
2024-10-29T15:15:54Z,21.26,4.16
2024-10-29T15:17:54Z,18.6,5.71
2024-10-29T15:19:54Z,19.09,8.06
2024-10-29T15:21:54Z,19,5.04
2024-10-29T15:23:54Z,17.49,4.17
2024-10-29T15:25:54Z,16.69,3.34
2024-10-29T15:27:54Z,17.95,5.25
2024-10-29T15:29:54Z,15.84,5.03
2024-10-29T15:31:54Z,16.51,4.09
2024-10-29T15:33:54Z,19.77,5.62
2024-10-29T15:35:54Z,17.09,4.84
2024-10-29T15:37:54Z,18.72,7.7
2024-10-29T15:39:54Z,18,4.69
2024-10-29T15:41:54Z,15.91,3.79
2024-10-29T15:43:54Z,15.2,3.27
2024-10-29T15:45:54Z,16.71,4.64
2024-10-29T15:47:54Z,16.62,3.22
2024-10-29T15:49:54Z,17.28,3.77
2024-10-29T15:51:54Z,16.57,3.43
2024-10-29T15:53:54Z,17.93,4.89
2024-10-29T15:56:00Z,17.61,3.59
2024-10-29T15:57:54Z,17.93,4.02
2024-10-29T15:59:54Z,17.81,3.93
2024-10-29T16:01:54Z,16.47,3.89
2024-10-29T16:03:54Z,17.05,4.14
2024-10-29T16:05:54Z,19.8,6.41
2024-10-29T16:07:54Z,19.89,7.03
2024-10-29T16:09:54Z,20.96,6.8
2024-10-29T16:11:54Z,20.62,8.39
2024-10-29T16:13:54Z,17.95,5.22
2024-10-29T16:15:54Z,18.25,3.89
2024-10-29T16:17:54Z,18.49,4.59
2024-10-29T16:19:54Z,19.48,4.7
2024-10-29T16:21:55Z,16.96,4.35
2024-10-29T16:23:54Z,18.32,4.69
2024-10-29T16:25:54Z,20.16,5.17
2024-10-29T16:27:54Z,20.15,6.18
2024-10-29T16:29:55Z,23.78,6.93
2024-10-29T16:31:54Z,19.81,6.06
2024-10-29T16:33:54Z,18.25,4.81
2024-10-29T16:35:54Z,19.59,5.07
2024-10-29T16:37:54Z,16.45,5.31
2024-10-29T16:39:54Z,18.56,4.78
2024-10-29T16:41:54Z,17.07,4
2024-10-29T16:43:54Z,18.63,4.55
2024-10-29T16:45:54Z,17.71,3.88
2024-10-29T16:47:54Z,18.07,4.32
2024-10-29T16:49:54Z,19.39,5.32
2024-10-29T16:51:54Z,20.04,5.16
2024-10-29T16:53:55Z,19.84,5.22
2024-10-29T16:55:54Z,20.79,5.09
2024-10-29T16:57:54Z,20.66,5.61
2024-10-29T16:59:54Z,22.25,5.59
2024-10-29T17:01:55Z,19.38,6.16
2024-10-29T17:03:55Z,17.19,5.52
2024-10-29T17:05:54Z,16.98,4.7
2024-10-29T17:07:54Z,19.35,5.84
2024-10-29T17:09:54Z,17.53,5.43
2024-10-29T17:11:54Z,16.98,5.39
2024-10-29T17:13:55Z,17.42,5.65
2024-10-29T17:15:55Z,17.52,5.48
2024-10-29T17:17:55Z,16.36,4.75
2024-10-29T17:19:55Z,17.12,4.88
2024-10-29T17:21:55Z,16.22,4.97
2024-10-29T17:23:55Z,18.59,5.09
2024-10-29T17:25:55Z,17.81,4.88
2024-10-29T17:28:05Z,18.24,5.32
2024-10-29T17:29:55Z,15.98,4.19
2024-10-29T17:31:55Z,17.04,4.72
2024-10-29T17:33:55Z,16.5,5
2024-10-29T17:35:55Z,17.55,4.18
2024-10-29T17:37:55Z,17.21,5.04
2024-10-29T17:39:55Z,14.96,4.3
2024-10-29T17:41:55Z,16.82,4.41
2024-10-29T17:43:55Z,16.48,4.5
2024-10-29T17:45:55Z,16.77,3.74
2024-10-29T17:47:55Z,16.04,3.97
2024-10-29T17:49:55Z,15.6,4.96
2024-10-29T17:51:55Z,16.43,4.11
2024-10-29T17:53:55Z,17.59,4.57
2024-10-29T17:55:55Z,16.86,4.12
2024-10-29T17:57:55Z,17.58,4.79
2024-10-29T17:59:55Z,17.07,4.29
2024-10-29T18:01:55Z,16.88,4.46
2024-10-29T18:03:55Z,16.46,4.12
2024-10-29T18:05:55Z,16.27,4.47
2024-10-29T18:07:55Z,16.45,4.52
2024-10-29T18:09:55Z,16.98,4.45
2024-10-29T18:11:55Z,17.39,4.65
2024-10-29T18:13:55Z,17.89,6.22
2024-10-29T18:15:55Z,20.14,4.23
2024-10-29T18:17:55Z,21.6,4.97
2024-10-29T18:19:55Z,21.18,5.12
2024-10-29T18:21:55Z,23.65,4.61
2024-10-29T18:23:55Z,30.34,5.41
2024-10-29T18:25:55Z,29.55,3.96
2024-10-29T18:27:55Z,31.68,6.05
2024-10-29T18:29:55Z,25.17,6.07
2024-10-29T18:31:55Z,27.47,5.05
2024-10-29T18:33:55Z,16.3,4.98
2024-10-29T18:35:55Z,16.63,5.1
2024-10-29T18:37:56Z,16.37,5.51
2024-10-29T18:39:55Z,16.86,6.07
2024-10-29T18:41:55Z,17.86,6.4
2024-10-29T18:43:55Z,16.55,5.03
2024-10-29T18:45:55Z,15.91,4.74
2024-10-29T18:47:55Z,16.48,5.11
2024-10-29T18:49:55Z,16.81,6.02
2024-10-29T18:51:55Z,16.89,5.29
2024-10-29T18:53:55Z,17.82,5.38
2024-10-29T18:55:56Z,19.32,6.68
2024-10-29T18:57:55Z,17.65,5.68
2024-10-29T18:59:55Z,17.24,5.25
2024-10-29T19:01:55Z,16.7,5.17
2024-10-29T19:03:55Z,17.07,4.54
2024-10-29T19:05:55Z,18.16,3.98
2024-10-29T19:07:55Z,16.07,4.95
2024-10-29T19:09:56Z,18.8,5
2024-10-29T19:11:55Z,16.66,5.12
2024-10-29T19:13:55Z,21.04,4.11
2024-10-29T19:15:56Z,18.09,4.09
2024-10-29T19:17:56Z,17.53,5.11
2024-10-29T19:19:56Z,15.76,3.68
2024-10-29T19:21:56Z,15.04,3.88
2024-10-29T19:23:56Z,16.39,4.8
2024-10-29T19:25:56Z,15.18,4.04
2024-10-29T19:27:56Z,15.58,4.25
2024-10-29T19:29:56Z,15.84,3.73
2024-10-29T19:31:56Z,16.71,5.3
2024-10-29T19:33:56Z,17.34,6.25
2024-10-29T19:35:56Z,15.97,5.68
2024-10-29T19:37:56Z,16.88,7.02
2024-10-29T19:39:56Z,17.98,6.02
2024-10-29T19:41:56Z,16.68,5.79
2024-10-29T19:43:56Z,16.45,4.3
2024-10-29T19:45:56Z,15.75,4.4
2024-10-29T19:47:56Z,15.04,3.98
2024-10-29T19:49:56Z,14.91,3.86
2024-10-29T19:51:56Z,14.81,3.84
2024-10-29T19:53:56Z,16.14,4.41
2024-10-29T19:55:56Z,16.68,3.85
2024-10-29T19:57:56Z,16.29,5.24
2024-10-29T19:59:56Z,16.12,4.44
2024-10-29T20:01:56Z,15.89,4.05
2024-10-29T20:03:56Z,14.56,3.84
2024-10-29T20:05:56Z,15.15,3.45
2024-10-29T20:07:56Z,16.31,4.16
2024-10-29T20:09:56Z,15.77,3.62
2024-10-29T20:11:56Z,15.03,4.02
2024-10-29T20:13:56Z,15.09,4.03
2024-10-29T20:15:56Z,16.23,3.51
2024-10-29T20:17:56Z,15.12,3.65
2024-10-29T20:19:59Z,15.62,3.42
2024-10-29T20:21:56Z,15.91,4.2
2024-10-29T20:23:56Z,15.75,4.39
2024-10-29T20:25:56Z,14.72,3.33
2024-10-29T20:27:59Z,15.56,4.16
2024-10-29T20:29:56Z,15.91,4.55
2024-10-29T20:31:57Z,15,3.87
2024-10-29T20:33:56Z,16.43,3.82
2024-10-29T20:35:56Z,14.96,3.78
2024-10-29T20:37:56Z,16,3.86
2024-10-29T20:39:56Z,14.16,4.93
2024-10-29T20:41:56Z,16.1,3.66
2024-10-29T20:43:56Z,15.04,3.8
2024-10-29T20:45:56Z,15.44,3.43
2024-10-29T20:47:56Z,13.7,3.93
2024-10-29T20:49:56Z,15.27,3.25
2024-10-29T20:51:56Z,13.96,3.81
2024-10-29T20:53:56Z,15.11,3.74
2024-10-29T20:55:56Z,15.63,3.45
2024-10-29T20:57:56Z,14.14,3.91
2024-10-29T20:59:56Z,15.81,4.25
2024-10-29T21:01:56Z,15.39,4.34
2024-10-29T21:03:56Z,14.86,3.91
2024-10-29T21:05:56Z,18.12,4.77
2024-10-29T21:07:56Z,22.91,4.72
2024-10-29T21:09:56Z,24.64,4.75
2024-10-29T21:11:56Z,16.12,4.95
2024-10-29T21:13:56Z,16.77,4.73
2024-10-29T21:15:57Z,15.25,4.82
2024-10-29T21:17:57Z,15.57,4.54
2024-10-29T21:19:57Z,15.95,4.82
2024-10-29T21:21:57Z,14.96,3.92
2024-10-29T21:23:57Z,16.25,4.12
2024-10-29T21:25:57Z,15.55,4.84
2024-10-29T21:27:57Z,16.65,4.88
2024-10-29T21:29:57Z,22.47,5.37
2024-10-29T21:31:57Z,25.38,5.14
2024-10-29T21:33:57Z,25.25,4.55
2024-10-29T21:35:57Z,31.37,5.75
2024-10-29T21:37:57Z,26.86,6.98
2024-10-29T21:39:57Z,24.6,5.98
2024-10-29T21:41:57Z,21.69,5.98
2024-10-29T21:43:57Z,22,5.15
2024-10-29T21:45:57Z,22.88,5.98
2024-10-29T21:47:57Z,20.47,5.79
2024-10-29T21:49:57Z,23.8,4.98
2024-10-29T21:51:56Z,23.46,6.04
2024-10-29T21:53:57Z,21.42,6.07
2024-10-29T21:55:57Z,23.36,6.91
2024-10-29T21:57:57Z,23.17,5.93
2024-10-29T21:59:57Z,23,5.77
2024-10-29T22:01:57Z,33.27,5.43
2024-10-29T22:03:57Z,28.77,5.98
2024-10-29T22:05:57Z,21.09,5.27
2024-10-29T22:07:57Z,23.67,5.7
2024-10-29T22:09:57Z,22.53,5.2
2024-10-29T22:11:57Z,25.15,5.53
2024-10-29T22:13:57Z,29.41,6.72
2024-10-29T22:15:57Z,17.22,5.88
2024-10-29T22:17:57Z,17.36,5.24
2024-10-29T22:19:57Z,17.32,4.31
2024-10-29T22:21:57Z,16.82,5.41
2024-10-29T22:23:57Z,16.91,5.79
2024-10-29T22:25:58Z,18.29,5.31
2024-10-29T22:27:57Z,17.78,6.02
2024-10-29T22:29:57Z,18.05,5.65
2024-10-29T22:31:57Z,16.84,5.71
2024-10-29T22:33:57Z,16.74,6.16
2024-10-29T22:35:57Z,17.36,4.93
2024-10-29T22:37:57Z,15.44,5.41
2024-10-29T22:39:57Z,16.14,5.02
2024-10-29T22:41:57Z,16.39,4.9
2024-10-29T22:43:58Z,16.84,5.74
2024-10-29T22:45:57Z,17.77,5.68
2024-10-29T22:47:57Z,17.82,6.09
2024-10-29T22:49:57Z,16.89,4.77
2024-10-29T22:51:57Z,16.8,5.47
2024-10-29T22:53:57Z,16.88,5.88
2024-10-29T22:55:57Z,15.96,4.54
2024-10-29T22:57:58Z,17.81,6.16
2024-10-29T22:59:57Z,16.28,5.83
2024-10-29T23:01:57Z,17.28,5.68
2024-10-29T23:03:57Z,17.59,5.02
2024-10-29T23:05:57Z,17.11,5.54
2024-10-29T23:07:57Z,17.98,5.64
2024-10-29T23:09:57Z,15.95,6.42
2024-10-29T23:11:57Z,21.51,6.85
2024-10-29T23:13:57Z,25.18,6.84
2024-10-29T23:15:58Z,20.41,7.16
2024-10-29T23:17:58Z,18.26,6.89
2024-10-29T23:19:58Z,18.07,6.84
2024-10-29T23:21:58Z,19.39,6.81
2024-10-29T23:23:58Z,17.18,7.02
2024-10-29T23:25:58Z,16,4.56
2024-10-29T23:27:58Z,16.55,4.11
2024-10-29T23:29:58Z,16.4,5.02
2024-10-29T23:31:58Z,16.74,5.34
2024-10-29T23:33:58Z,16.25,5.88
2024-10-29T23:35:58Z,16.39,6.14
2024-10-29T23:37:58Z,18.44,5.58
2024-10-29T23:39:58Z,17.19,4.93
2024-10-29T23:41:58Z,16.6,3.89
2024-10-29T23:43:58Z,15.39,4.13
2024-10-29T23:45:58Z,15.3,4.98
2024-10-29T23:47:58Z,15.98,4.76
2024-10-29T23:49:58Z,15.6,4.67
2024-10-29T23:51:58Z,15.34,4.05
2024-10-29T23:53:58Z,14.33,6.09
2024-10-29T23:55:58Z,15.29,5.74
2024-10-29T23:57:58Z,15.32,4.52
2024-10-29T23:59:58Z,16.38,3.84
2024-10-30T00:02:04Z,17.74,4.8
2024-10-30T00:03:58Z,18.93,5.03
2024-10-30T00:05:58Z,19.36,4.72
2024-10-30T00:07:58Z,20.86,4.33
2024-10-30T00:09:58Z,25.96,5.86
2024-10-30T00:11:58Z,19.69,4.38
2024-10-30T00:13:58Z,23.11,4.41
2024-10-30T00:15:58Z,24.74,5.11
2024-10-30T00:17:58Z,23.17,5.14
2024-10-30T00:19:58Z,25.79,5.2
2024-10-30T00:21:58Z,19.69,5.29
2024-10-30T00:23:58Z,18.07,6.09
2024-10-30T00:25:58Z,21.91,6.14
2024-10-30T00:27:58Z,21.8,6.39
2024-10-30T00:29:58Z,22.73,6.45
2024-10-30T00:31:58Z,23.03,7.16
2024-10-30T00:33:58Z,21.91,6.85
2024-10-30T00:35:58Z,21.91,6.95
2024-10-30T00:37:59Z,22.14,6.3
2024-10-30T00:39:58Z,16.81,6.53
2024-10-30T00:41:58Z,15.72,9.05
2024-10-30T00:43:58Z,15.8,11.53
2024-10-30T00:45:58Z,17.35,10.46
2024-10-30T00:47:58Z,16.79,7.07
2024-10-30T00:49:58Z,18.54,6.95
2024-10-30T00:51:58Z,16.52,6.02
2024-10-30T00:53:59Z,16.6,5.34
2024-10-30T00:55:58Z,18.23,5.22
2024-10-30T00:57:58Z,18.33,6.61
2024-10-30T00:59:58Z,18.74,6.97
2024-10-30T01:01:58Z,17.86,6.85
2024-10-30T01:03:58Z,17.86,6.11
2024-10-30T01:05:58Z,14.91,6.29
2024-10-30T01:07:59Z,17.49,7
2024-10-30T01:09:58Z,18.55,7.05
2024-10-30T01:11:58Z,18.47,5.76
2024-10-30T01:13:58Z,16.38,6.71
2024-10-30T01:15:59Z,24.53,12.46
2024-10-30T01:17:58Z,25.81,15.06
2024-10-30T01:19:59Z,25.54,14.19
2024-10-30T01:21:59Z,31.71,22.4
2024-10-30T01:23:58Z,30.55,21.18
2024-10-30T01:25:58Z,22.97,11.96
2024-10-30T01:27:58Z,18.07,7.58
2024-10-30T01:29:58Z,25.64,16.21
2024-10-30T01:31:58Z,33.35,21.93
2024-10-30T01:33:58Z,27.96,16.05
2024-10-30T01:35:58Z,27.7,15.73
2024-10-30T01:37:58Z,24.64,11.72
2024-10-30T01:39:58Z,24.09,14.09
2024-10-30T01:41:58Z,24.79,13.3
2024-10-30T01:43:58Z,25.25,13.22
2024-10-30T01:45:58Z,25.23,13.62
2024-10-30T01:47:58Z,23.75,11.56
